ags,name,is_kreisfrei,bundesland,regierungsbezirk,landkreis,population,population_date,homepage_url,allowed_domains,lat,lon,wikipedia_url,wikidata_qid,wikipedia_revision,last_checked,source
09174113,Bergkirchen,0,Bayern,Oberbayern,Landkreis Dachau,7856,2023-12-31T00:00:00Z,http://www.bergkirchen.de/,bergkirchen.de|www.bergkirchen.de,48.250000,11.366667,https://de.wikipedia.org/wiki/Bergkirchen,Q514940,263416945,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174115,Dachau,0,Bayern,Oberbayern,Landkreis Dachau,48337,2023-12-31T00:00:00Z,https://www.dachau.de/,dachau.de|www.dachau.de,48.260278,11.434167,https://de.wikipedia.org/wiki/Dachau,Q7077,263831690,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174118,Erdweg,0,Bayern,Oberbayern,Landkreis Dachau,6294,2023-12-31T00:00:00Z,http://www.erdweg.de/,erdweg.de|www.erdweg.de,48.316667,11.300000,https://de.wikipedia.org/wiki/Erdweg,Q541512,262697800,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174121,Haimhausen,0,Bayern,Oberbayern,Landkreis Dachau,5928,2023-12-31T00:00:00Z,https://www.haimhausen.de,haimhausen.de|www.haimhausen.de,48.316667,11.566667,https://de.wikipedia.org/wiki/Haimhausen,Q512178,263083395,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174122,Hebertshausen,0,Bayern,Oberbayern,Landkreis Dachau,5928,2023-12-31T00:00:00Z,https://www.hebertshausen.de/,hebertshausen.de|www.hebertshausen.de,48.290833,11.469167,https://de.wikipedia.org/wiki/Hebertshausen,Q509243,261237429,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174126,Karlsfeld,0,Bayern,Oberbayern,Landkreis Dachau,22101,2023-12-31T00:00:00Z,http://www.karlsfeld.de,karlsfeld.de|www.karlsfeld.de,48.227000,11.467011,https://de.wikipedia.org/wiki/Karlsfeld,Q268707,263287824,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174131,Markt Indersdorf,0,Bayern,Oberbayern,Landkreis Dachau,10468,2023-12-31T00:00:00Z,https://www.markt-indersdorf.de/,markt-indersdorf.de|www.markt-indersdorf.de,48.366667,11.366667,https://de.wikipedia.org/wiki/Markt_Indersdorf,Q513161,263590442,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174135,Odelzhausen,0,Bayern,Oberbayern,Landkreis Dachau,5723,2023-12-31T00:00:00Z,https://www.odelzhausen.de/,odelzhausen.de|www.odelzhausen.de,48.316667,11.183333,https://de.wikipedia.org/wiki/Odelzhausen,Q512193,256173357,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174136,Petershausen,0,Bayern,Oberbayern,Landkreis Dachau,6721,2023-12-31T00:00:00Z,http://www.petershausen.de,petershausen.de|www.petershausen.de,48.410278,11.470833,https://de.wikipedia.org/wiki/Petershausen,Q533046,263085337,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174137,Pfaffenhofen an der Glonn,0,Bayern,Oberbayern,Landkreis Dachau,2301,2023-12-31T00:00:00Z,http://www.pfaffenhofen-glonn.de,pfaffenhofen-glonn.de|www.pfaffenhofen-glonn.de,48.294969,11.162446,https://de.wikipedia.org/wiki/Pfaffenhofen_an_der_Glonn,Q545308,256094370,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174141,Röhrmoos,0,Bayern,Oberbayern,Landkreis Dachau,6721,2023-12-31T00:00:00Z,http://www.roehrmoos.de,roehrmoos.de|www.roehrmoos.de,48.333333,11.483333,https://de.wikipedia.org/wiki/R%C3%B6hrmoos,Q511495,262969337,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174143,Schwabhausen,0,Bayern,Oberbayern,Landkreis Dachau,6546,2023-12-31T00:00:00Z,http://www.schwabhausen.de,schwabhausen.de|www.schwabhausen.de,48.303056,11.355556,https://de.wikipedia.org/wiki/Schwabhausen_(Oberbayern),Q512162,263487225,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174146,Sulzemoos,0,Bayern,Oberbayern,Landkreis Dachau,3030,2023-12-31T00:00:00Z,http://www.sulzemoos.de,sulzemoos.de|www.sulzemoos.de,48.290214,11.264492,https://de.wikipedia.org/wiki/Sulzemoos,Q524223,263031229,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174147,Hilgertshausen-Tandern,0,Bayern,Oberbayern,Landkreis Dachau,3414,2023-12-31T00:00:00Z,http://www.hilgertshausen-tandern.de,hilgertshausen-tandern.de|www.hilgertshausen-tandern.de,48.416667,11.316667,https://de.wikipedia.org/wiki/Hilgertshausen-Tandern,Q524247,263084940,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174150,Vierkirchen,0,Bayern,Oberbayern,Landkreis Dachau,4719,2023-12-31T00:00:00Z,http://www.vierkirchen.de,vierkirchen.de|www.vierkirchen.de,48.366667,11.466667,https://de.wikipedia.org/wiki/Vierkirchen_(Oberbayern),Q526524,257585549,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09174151,Weichs,0,Bayern,Oberbayern,Landkreis Dachau,3595,2023-12-31T00:00:00Z,http://www.weichs.de,weichs.de|www.weichs.de,48.383333,11.416667,https://de.wikipedia.org/wiki/Weichs,Q551190,262698676,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175111,Anzing,0,Bayern,Oberbayern,Landkreis Ebersberg,4475,2023-12-31T00:00:00Z,http://www.anzing.de/,anzing.de|www.anzing.de,48.150000,11.850000,https://de.wikipedia.org/wiki/Anzing,Q522378,263994875,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175112,Aßling,0,Bayern,Oberbayern,Landkreis Ebersberg,4631,2023-12-31T00:00:00Z,http://www.assling.de/,assling.de|www.assling.de,47.992970,12.006430,https://de.wikipedia.org/wiki/A%C3%9Fling,Q512844,262561210,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175113,Baiern,0,Bayern,Oberbayern,Landkreis Ebersberg,1531,2023-12-31T00:00:00Z,http://www.baiern.eu,baiern.eu|www.baiern.eu,47.950000,11.900000,https://de.wikipedia.org/wiki/Baiern_(Landkreis_Ebersberg),Q263850,258905101,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175114,Bruck,0,Bayern,Oberbayern,Landkreis Ebersberg,1353,2023-12-31T00:00:00Z,https://gemeinde-bruck.de/,gemeinde-bruck.de|www.gemeinde-bruck.de,48.016667,11.916667,https://de.wikipedia.org/wiki/Bruck_(Oberbayern),Q566574,258663926,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175115,Ebersberg,0,Bayern,Oberbayern,Landkreis Ebersberg,12527,2023-12-31T00:00:00Z,https://www.ebersberg.de/,ebersberg.de|www.ebersberg.de,48.083333,11.966667,https://de.wikipedia.org/wiki/Ebersberg,Q253003,258666979,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175116,Egmating,0,Bayern,Oberbayern,Landkreis Ebersberg,2391,2023-12-31T00:00:00Z,http://www.egmating.de,egmating.de|www.egmating.de,48.000000,11.800000,https://de.wikipedia.org/wiki/Egmating,Q512144,261192740,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175118,Forstinning,0,Bayern,Oberbayern,Landkreis Ebersberg,3895,2023-12-31T00:00:00Z,https://www.forstinning.de/,forstinning.de|www.forstinning.de,48.166667,11.916667,https://de.wikipedia.org/wiki/Forstinning,Q510974,264123959,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175119,Frauenneuharting,0,Bayern,Oberbayern,Landkreis Ebersberg,1577,2023-12-31T00:00:00Z,http://www.frauenneuharting.de,frauenneuharting.de|www.frauenneuharting.de,48.033333,12.050000,https://de.wikipedia.org/wiki/Frauenneuharting,Q526566,262561028,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175121,Glonn,0,Bayern,Oberbayern,Landkreis Ebersberg,5329,2023-12-31T00:00:00Z,https://marktgemeinde-glonn.de/,marktgemeinde-glonn.de|www.marktgemeinde-glonn.de,47.983333,11.866667,https://de.wikipedia.org/wiki/Glonn,Q629629,263258943,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175122,Grafing bei München,0,Bayern,Oberbayern,Landkreis Ebersberg,14348,2023-12-31T00:00:00Z,https://www.grafing.de/,grafing.de|www.grafing.de,48.050000,11.966667,https://de.wikipedia.org/wiki/Grafing_bei_M%C3%BCnchen,Q31606,264097533,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175123,Hohenlinden,0,Bayern,Oberbayern,Landkreis Ebersberg,3390,2023-12-31T00:00:00Z,http://www.hohenlinden.de,hohenlinden.de|www.hohenlinden.de,48.156944,11.997778,https://de.wikipedia.org/wiki/Hohenlinden,Q524334,256262465,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175124,Kirchseeon,0,Bayern,Oberbayern,Landkreis Ebersberg,10801,2023-12-31T00:00:00Z,http://www.kirchseeon.de,kirchseeon.de|www.kirchseeon.de,48.073056,11.886111,https://de.wikipedia.org/wiki/Kirchseeon,Q521078,262235859,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175127,Markt Schwaben,0,Bayern,Oberbayern,Landkreis Ebersberg,13901,2023-12-31T00:00:00Z,http://www.markt-schwaben.de,markt-schwaben.de|www.markt-schwaben.de,48.191667,11.868056,https://de.wikipedia.org/wiki/Markt_Schwaben,Q552464,263562690,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175128,Moosach,0,Bayern,Oberbayern,Landkreis Ebersberg,1510,2023-12-31T00:00:00Z,https://moosach.info/,moosach.info|www.moosach.info,48.033333,11.883333,https://de.wikipedia.org/wiki/Moosach_(Landkreis_Ebersberg),Q525036,259804866,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175131,Oberpframmern,0,Bayern,Oberbayern,Landkreis Ebersberg,2503,2023-12-31T00:00:00Z,http://www.oberpframmern.de,oberpframmern.de|www.oberpframmern.de,48.016667,11.816667,https://de.wikipedia.org/wiki/Oberpframmern,Q511697,259078652,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175132,Vaterstetten,0,Bayern,Oberbayern,Landkreis Ebersberg,25596,2023-12-31T00:00:00Z,https://www.vaterstetten.de/,vaterstetten.de|www.vaterstetten.de,48.105000,11.770556,https://de.wikipedia.org/wiki/Vaterstetten,Q542921,263899787,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175133,Pliening,0,Bayern,Oberbayern,Landkreis Ebersberg,5982,2023-12-31T00:00:00Z,https://www.pliening.de/,pliening.de|www.pliening.de,48.200000,11.800000,https://de.wikipedia.org/wiki/Pliening,Q521701,263496877,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175135,Poing,0,Bayern,Oberbayern,Landkreis Ebersberg,16666,2023-12-31T00:00:00Z,https://www.poing.de/,poing.de|www.poing.de,48.166667,11.816667,https://de.wikipedia.org/wiki/Poing,Q510276,263290127,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175136,Emmering,0,Bayern,Oberbayern,Landkreis Ebersberg,1505,2023-12-31T00:00:00Z,http://www.assling.de/index.php?sa=5&sn=72,assling.de|www.assling.de,48.000000,12.050000,https://de.wikipedia.org/wiki/Emmering_(Landkreis_Ebersberg),Q705805,256278410,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175137,Steinhöring,0,Bayern,Oberbayern,Landkreis Ebersberg,4078,2023-12-31T00:00:00Z,http://www.gemeinde-steinhoering.de,gemeinde-steinhoering.de|www.gemeinde-steinhoering.de,48.083333,12.033333,https://de.wikipedia.org/wiki/Steinh%C3%B6ring,Q511780,259222535,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09175139,Zorneding,0,Bayern,Oberbayern,Landkreis Ebersberg,9570,2023-12-31T00:00:00Z,http://www.zorneding.de,www.zorneding.de|zorneding.de,48.083333,11.833333,https://de.wikipedia.org/wiki/Zorneding,Q226775,259480666,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176111,Adelschlag,0,Bayern,Oberbayern,Landkreis Eichstätt,3087,2023-12-31T00:00:00Z,https://www.altmuehlnet.de/,altmuehlnet.de|www.altmuehlnet.de,48.833333,11.216667,https://de.wikipedia.org/wiki/Adelschlag,Q355390,262254060,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176112,Altmannstein,0,Bayern,Oberbayern,Landkreis Eichstätt,7165,2023-12-31T00:00:00Z,https://altmannstein.de,altmannstein.de|www.altmannstein.de,48.900000,11.650000,https://de.wikipedia.org/wiki/Altmannstein,Q442666,259514924,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176114,Beilngries,0,Bayern,Oberbayern,Landkreis Eichstätt,10282,2023-12-31T00:00:00Z,https://www.beilngries.de/,beilngries.de|www.beilngries.de,49.034170,11.472560,https://de.wikipedia.org/wiki/Beilngries,Q573230,263167601,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176116,Böhmfeld,0,Bayern,Oberbayern,Landkreis Eichstätt,1713,2023-12-31T00:00:00Z,https://www.boehmfeld.eu/,boehmfeld.eu|www.boehmfeld.eu,48.866667,11.366667,https://de.wikipedia.org/wiki/B%C3%B6hmfeld,Q510791,258924795,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176118,Buxheim (Oberbayern),0,Bayern,Oberbayern,Landkreis Eichstätt,3741,2023-12-31T00:00:00Z,http://www.buxheim.eu/,buxheim.eu|www.buxheim.eu,48.804722,11.291667,https://de.wikipedia.org/wiki/Buxheim_(Oberbayern),Q516273,256278475,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176120,Denkendorf,0,Bayern,Oberbayern,Landkreis Eichstätt,5060,2023-12-31T00:00:00Z,http://www.gemeinde-denkendorf.de/,gemeinde-denkendorf.de|www.gemeinde-denkendorf.de,48.927222,11.462222,https://de.wikipedia.org/wiki/Denkendorf_(Oberbayern),Q261453,256278477,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176121,Dollnstein,0,Bayern,Oberbayern,Landkreis Eichstätt,2939,2023-12-31T00:00:00Z,http://www.dollnstein.de/,dollnstein.de|www.dollnstein.de,48.866667,11.066667,https://de.wikipedia.org/wiki/Dollnstein,Q521067,261244461,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176122,Egweil,0,Bayern,Oberbayern,Landkreis Eichstätt,1222,2023-12-31T00:00:00Z,https://egweil.de,egweil.de|www.egweil.de,48.783056,11.233056,https://de.wikipedia.org/wiki/Egweil,Q509987,256278478,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176123,Eichstätt,0,Bayern,Oberbayern,Landkreis Eichstätt,13867,2023-12-31T00:00:00Z,https://www.eichstaett.de/,eichstaett.de|www.eichstaett.de,48.891944,11.183889,https://de.wikipedia.org/wiki/Eichst%C3%A4tt,Q252772,263568611,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176124,Eitensheim,0,Bayern,Oberbayern,Landkreis Eichstätt,3042,2023-12-31T00:00:00Z,http://www.eitensheim.de/,eitensheim.de|www.eitensheim.de,48.816667,11.316667,https://de.wikipedia.org/wiki/Eitensheim,Q261742,263179706,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176126,Gaimersheim,0,Bayern,Oberbayern,Landkreis Eichstätt,12436,2023-12-31T00:00:00Z,http://www.gaimersheim.de,gaimersheim.de|www.gaimersheim.de,48.816667,11.366667,https://de.wikipedia.org/wiki/Gaimersheim,Q528700,263643453,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176129,Großmehring,0,Bayern,Oberbayern,Landkreis Eichstätt,7621,2023-12-31T00:00:00Z,http://www.grossmehring.de,grossmehring.de|www.grossmehring.de,48.766667,11.533056,https://de.wikipedia.org/wiki/Gro%C3%9Fmehring,Q31602,256720119,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176131,Hepberg,0,Bayern,Oberbayern,Landkreis Eichstätt,3047,2023-12-31T00:00:00Z,http://www.hepberg.de,hepberg.de|www.hepberg.de,48.823056,11.462222,https://de.wikipedia.org/wiki/Hepberg,Q508800,263154003,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176132,Hitzhofen,0,Bayern,Oberbayern,Landkreis Eichstätt,3053,2023-12-31T00:00:00Z,https://hitzhofen.de,hitzhofen.de|www.hitzhofen.de,48.850000,11.316667,https://de.wikipedia.org/wiki/Hitzhofen,Q510995,257389432,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176137,Kinding,0,Bayern,Oberbayern,Landkreis Eichstätt,2499,2023-12-31T00:00:00Z,https://www.kinding.de/,kinding.de|www.kinding.de,49.000000,11.366667,https://de.wikipedia.org/wiki/Kinding,Q521544,257962978,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176138,Kipfenberg,0,Bayern,Oberbayern,Landkreis Eichstätt,5992,2023-12-31T00:00:00Z,http://www.kipfenberg.de,kipfenberg.de|www.kipfenberg.de,48.949444,11.395000,https://de.wikipedia.org/wiki/Kipfenberg,Q507258,262675999,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176139,Kösching,0,Bayern,Oberbayern,Landkreis Eichstätt,9994,2023-12-31T00:00:00Z,https://www.markt-koesching.de/,markt-koesching.de|www.markt-koesching.de,48.816667,11.500000,https://de.wikipedia.org/wiki/K%C3%B6sching,Q519663,260120940,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176143,Lenting,0,Bayern,Oberbayern,Landkreis Eichstätt,4976,2023-12-31T00:00:00Z,http://www.lenting.de,lenting.de|www.lenting.de,48.799722,11.466667,https://de.wikipedia.org/wiki/Lenting,Q525782,263693248,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176147,Mindelstetten,0,Bayern,Oberbayern,Landkreis Eichstätt,1837,2023-12-31T00:00:00Z,http://www.mindelstetten.de,mindelstetten.de|www.mindelstetten.de,48.850000,11.650000,https://de.wikipedia.org/wiki/Mindelstetten,Q508863,263182256,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176148,Mörnsheim,0,Bayern,Oberbayern,Landkreis Eichstätt,1603,2023-12-31T00:00:00Z,http://www.moernsheim.de,moernsheim.de|www.moernsheim.de,48.883056,11.000000,https://de.wikipedia.org/wiki/M%C3%B6rnsheim,Q512114,263171201,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176149,Nassenfels,0,Bayern,Oberbayern,Landkreis Eichstätt,2338,2023-12-31T00:00:00Z,http://www.nassenfels.de,nassenfels.de|www.nassenfels.de,48.799722,11.233056,https://de.wikipedia.org/wiki/Nassenfels,Q522677,263171276,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176150,Oberdolling,0,Bayern,Oberbayern,Landkreis Eichstätt,1369,2023-12-31T00:00:00Z,http://www.oberdolling.de,oberdolling.de|www.oberdolling.de,48.833333,11.583333,https://de.wikipedia.org/wiki/Oberdolling,Q263451,260513956,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176153,Pförring,0,Bayern,Oberbayern,Landkreis Eichstätt,4114,2023-12-31T00:00:00Z,http://www.pfoerring.de,pfoerring.de|www.pfoerring.de,48.808240,11.690120,https://de.wikipedia.org/wiki/Pf%C3%B6rring,Q505785,259026747,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176155,Pollenfeld,0,Bayern,Oberbayern,Landkreis Eichstätt,3123,2023-12-31T00:00:00Z,http://www.pollenfeld.de,pollenfeld.de|www.pollenfeld.de,48.950000,11.200000,https://de.wikipedia.org/wiki/Pollenfeld,Q627460,263182720,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176160,Schernfeld,0,Bayern,Oberbayern,Landkreis Eichstätt,3336,2023-12-31T00:00:00Z,http://www.schernfeld.de,schernfeld.de|www.schernfeld.de,48.900000,11.100000,https://de.wikipedia.org/wiki/Schernfeld,Q627484,260763339,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176161,Stammham,0,Bayern,Oberbayern,Landkreis Eichstätt,4246,2023-12-31T00:00:00Z,http://www.stammham.de,stammham.de|www.stammham.de,48.850000,11.466667,https://de.wikipedia.org/wiki/Stammham_(bei_Ingolstadt),Q525838,262739188,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176164,Titting,0,Bayern,Oberbayern,Landkreis Eichstätt,2685,2023-12-31T00:00:00Z,http://www.titting.de,titting.de|www.titting.de,49.000000,11.216667,https://de.wikipedia.org/wiki/Titting,Q504734,262699005,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176165,Walting,0,Bayern,Oberbayern,Landkreis Eichstätt,2369,2023-12-31T00:00:00Z,https://www.walting.com/,walting.com|www.walting.com,48.916667,11.300000,https://de.wikipedia.org/wiki/Walting,Q629503,252123113,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176166,Wellheim,0,Bayern,Oberbayern,Landkreis Eichstätt,2720,2023-12-31T00:00:00Z,http://www.wellheim.de,wellheim.de|www.wellheim.de,48.817850,11.081581,https://de.wikipedia.org/wiki/Wellheim,Q509998,256910126,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09176167,Wettstetten,0,Bayern,Oberbayern,Landkreis Eichstätt,5089,2023-12-31T00:00:00Z,http://www.wettstetten.de,wettstetten.de|www.wettstetten.de,48.833333,11.416667,https://de.wikipedia.org/wiki/Wettstetten,Q510936,263499642,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
